Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2019,4,22,Brandon,Jets,1,0,1,RegSsn
2019,4,22,Brandon,Jets,2,0,2,RegSsn
2019,4,22,Brandon,Jets,3,0,3,RegSsn
2019,4,22,Brandon,Jets,4,0,3,Bye Week
2019,4,22,Brandon,Jets,5,0,4,RegSsn
2019,4,22,Brandon,Jets,6,1,5,RegSsn
2019,4,22,Brandon,Jets,7,1,6,RegSsn
2019,4,22,Brandon,Jets,8,1,7,RegSsn
2019,4,22,Brandon,Jets,9,1,8,RegSsn
2019,4,22,Brandon,Jets,10,2,9,RegSsn
2019,4,22,Brandon,Jets,11,3,10,RegSsn
2019,4,22,Brandon,Jets,12,4,11,RegSsn
2019,4,22,Brandon,Jets,13,4,12,RegSsn
2019,4,22,Brandon,Jets,14,5,13,RegSsn
2019,4,22,Brandon,Jets,15,5,14,RegSsn
2019,4,22,Brandon,Jets,16,6,15,RegSsn
2019,4,22,Brandon,Jets,17,7,16,RegSsn
2019,4,23,Mike,Broncos,1,0,1,RegSsn
2019,4,23,Mike,Broncos,2,0,2,RegSsn
2019,4,23,Mike,Broncos,3,0,3,RegSsn
2019,4,23,Mike,Broncos,4,0,4,RegSsn
2019,4,23,Mike,Broncos,5,1,5,RegSsn
2019,4,23,Mike,Broncos,6,2,6,RegSsn
2019,4,23,Mike,Broncos,7,2,7,RegSsn
2019,4,23,Mike,Broncos,8,2,8,RegSsn
2019,4,23,Mike,Broncos,10,3,9,Bye Week
2019,4,23,Mike,Broncos,9,3,9,RegSsn
2019,4,23,Mike,Broncos,11,3,10,RegSsn
2019,4,23,Mike,Broncos,12,3,11,RegSsn
2019,4,23,Mike,Broncos,13,4,12,RegSsn
2019,4,23,Mike,Broncos,14,5,13,RegSsn
2019,4,23,Mike,Broncos,15,5,14,RegSsn
2019,4,23,Mike,Broncos,16,6,15,RegSsn
2019,4,23,Mike,Broncos,17,7,16,RegSsn
2019,4,24,Alex,Lions,1,0,1,RegSsn
2019,4,24,Alex,Lions,2,1,2,RegSsn
2019,4,24,Alex,Lions,3,2,3,RegSsn
2019,4,24,Alex,Lions,4,2,4,RegSsn
2019,4,24,Alex,Lions,5,2,4,Bye Week
2019,4,24,Alex,Lions,6,2,5,RegSsn
2019,4,24,Alex,Lions,7,2,6,RegSsn
2019,4,24,Alex,Lions,8,3,7,RegSsn
2019,4,24,Alex,Lions,9,3,8,RegSsn
2019,4,24,Alex,Lions,10,3,9,RegSsn
2019,4,24,Alex,Lions,11,3,10,RegSsn
2019,4,24,Alex,Lions,12,3,11,RegSsn
2019,4,24,Alex,Lions,13,3,12,RegSsn
2019,4,24,Alex,Lions,14,3,13,RegSsn
2019,4,24,Alex,Lions,15,3,14,RegSsn
2019,4,24,Alex,Lions,16,3,15,RegSsn
2019,4,24,Alex,Lions,17,3,16,RegSsn
2019,4,25,Jordan,Cardinals,1,0,1,RegSsn
2019,4,25,Jordan,Cardinals,2,0,2,RegSsn
2019,4,25,Jordan,Cardinals,3,0,3,RegSsn
2019,4,25,Jordan,Cardinals,4,0,4,RegSsn
2019,4,25,Jordan,Cardinals,5,1,5,RegSsn
2019,4,25,Jordan,Cardinals,6,2,6,RegSsn
2019,4,25,Jordan,Cardinals,7,3,7,RegSsn
2019,4,25,Jordan,Cardinals,8,3,8,RegSsn
2019,4,25,Jordan,Cardinals,9,3,9,RegSsn
2019,4,25,Jordan,Cardinals,10,3,10,RegSsn
2019,4,25,Jordan,Cardinals,11,3,11,RegSsn
2019,4,25,Jordan,Cardinals,12,3,11,Bye Week
2019,4,25,Jordan,Cardinals,13,3,12,RegSsn
2019,4,25,Jordan,Cardinals,14,3,13,RegSsn
2019,4,25,Jordan,Cardinals,15,4,14,RegSsn
2019,4,25,Jordan,Cardinals,16,5,15,RegSsn
2019,4,25,Jordan,Cardinals,17,5,16,RegSsn
2019,4,26,Dan,Bengals,1,0,1,RegSsn
2019,4,26,Dan,Bengals,2,0,2,RegSsn
2019,4,26,Dan,Bengals,3,0,3,RegSsn
2019,4,26,Dan,Bengals,4,0,4,RegSsn
2019,4,26,Dan,Bengals,5,0,5,RegSsn
2019,4,26,Dan,Bengals,6,0,6,RegSsn
2019,4,26,Dan,Bengals,7,0,7,RegSsn
2019,4,26,Dan,Bengals,8,0,8,RegSsn
2019,4,26,Dan,Bengals,9,0,8,Bye Week
2019,4,26,Dan,Bengals,10,0,9,RegSsn
2019,4,26,Dan,Bengals,11,0,10,RegSsn
2019,4,26,Dan,Bengals,12,0,11,RegSsn
2019,4,26,Dan,Bengals,13,1,12,RegSsn
2019,4,26,Dan,Bengals,14,1,13,RegSsn
2019,4,26,Dan,Bengals,15,1,14,RegSsn
2019,4,26,Dan,Bengals,16,1,15,RegSsn
2019,4,26,Dan,Bengals,17,2,16,RegSsn
2019,4,27,Jackson,Raiders,1,1,1,RegSsn
2019,4,27,Jackson,Raiders,2,1,2,RegSsn
2019,4,27,Jackson,Raiders,3,1,3,RegSsn
2019,4,27,Jackson,Raiders,4,2,4,RegSsn
2019,4,27,Jackson,Raiders,5,3,5,RegSsn
2019,4,27,Jackson,Raiders,6,3,5,Bye Week
2019,4,27,Jackson,Raiders,7,3,6,RegSsn
2019,4,27,Jackson,Raiders,8,3,7,RegSsn
2019,4,27,Jackson,Raiders,9,4,8,RegSsn
2019,4,27,Jackson,Raiders,10,5,9,RegSsn
2019,4,27,Jackson,Raiders,11,6,10,RegSsn
2019,4,27,Jackson,Raiders,12,6,11,RegSsn
2019,4,27,Jackson,Raiders,13,6,12,RegSsn
2019,4,27,Jackson,Raiders,14,6,13,RegSsn
2019,4,27,Jackson,Raiders,15,6,14,RegSsn
2019,4,27,Jackson,Raiders,16,7,15,RegSsn
2019,4,27,Jackson,Raiders,17,7,16,RegSsn
2019,4,28,JP,Colts,1,0,1,RegSsn
2019,4,28,JP,Colts,2,1,2,RegSsn
2019,4,28,JP,Colts,3,2,3,RegSsn
2019,4,28,JP,Colts,4,2,4,RegSsn
2019,4,28,JP,Colts,5,3,5,RegSsn
2019,4,28,JP,Colts,6,3,5,Bye Week
2019,4,28,JP,Colts,7,4,6,RegSsn
2019,4,28,JP,Colts,8,5,7,RegSsn
2019,4,28,JP,Colts,9,5,8,RegSsn
2019,4,28,JP,Colts,10,5,9,RegSsn
2019,4,28,JP,Colts,11,6,10,RegSsn
2019,4,28,JP,Colts,12,6,11,RegSsn
2019,4,28,JP,Colts,13,6,12,RegSsn
2019,4,28,JP,Colts,14,6,13,RegSsn
2019,4,28,JP,Colts,15,6,14,RegSsn
2019,4,28,JP,Colts,16,7,15,RegSsn
2019,4,28,JP,Colts,17,7,16,RegSsn
2019,99,29,Leftover,Giants,1,0,1,RegSsn
2019,99,29,Leftover,Giants,2,0,2,RegSsn
2019,99,29,Leftover,Giants,3,1,3,RegSsn
2019,99,29,Leftover,Giants,4,2,4,RegSsn
2019,99,29,Leftover,Giants,5,2,5,RegSsn
2019,99,29,Leftover,Giants,6,2,6,RegSsn
2019,99,29,Leftover,Giants,7,2,7,RegSsn
2019,99,29,Leftover,Giants,8,2,8,RegSsn
2019,99,29,Leftover,Giants,9,2,9,RegSsn
2019,99,29,Leftover,Giants,10,2,10,RegSsn
2019,99,29,Leftover,Giants,11,2,10,Bye Week
2019,99,29,Leftover,Giants,12,2,11,RegSsn
2019,99,29,Leftover,Giants,13,2,12,RegSsn
2019,99,29,Leftover,Giants,14,2,13,RegSsn
2019,99,29,Leftover,Giants,15,3,14,RegSsn
2019,99,29,Leftover,Giants,16,4,15,RegSsn
2019,99,29,Leftover,Giants,17,4,16,RegSsn
2019,99,30,Leftover,Buccaneers,1,0,1,RegSsn
2019,99,30,Leftover,Buccaneers,2,1,2,RegSsn
2019,99,30,Leftover,Buccaneers,3,1,3,RegSsn
2019,99,30,Leftover,Buccaneers,4,2,4,RegSsn
2019,99,30,Leftover,Buccaneers,5,2,5,RegSsn
2019,99,30,Leftover,Buccaneers,6,2,6,RegSsn
2019,99,30,Leftover,Buccaneers,7,2,6,Bye Week
2019,99,30,Leftover,Buccaneers,8,2,7,RegSsn
2019,99,30,Leftover,Buccaneers,9,2,8,RegSsn
2019,99,30,Leftover,Buccaneers,10,3,9,RegSsn
2019,99,30,Leftover,Buccaneers,11,3,10,RegSsn
2019,99,30,Leftover,Buccaneers,12,4,11,RegSsn
2019,99,30,Leftover,Buccaneers,13,5,12,RegSsn
2019,99,30,Leftover,Buccaneers,14,6,13,RegSsn
2019,99,30,Leftover,Buccaneers,15,7,14,RegSsn
2019,99,30,Leftover,Buccaneers,16,7,15,RegSsn
2019,99,30,Leftover,Buccaneers,17,7,16,RegSsn
2019,99,32,Leftover,Dolphins,1,0,1,RegSsn
2019,99,32,Leftover,Dolphins,2,0,2,RegSsn
2019,99,32,Leftover,Dolphins,3,0,3,RegSsn
2019,99,32,Leftover,Dolphins,4,0,4,RegSsn
2019,99,32,Leftover,Dolphins,5,0,4,Bye Week
2019,99,32,Leftover,Dolphins,6,0,5,RegSsn
2019,99,32,Leftover,Dolphins,7,0,6,RegSsn
2019,99,32,Leftover,Dolphins,8,0,7,RegSsn
2019,99,32,Leftover,Dolphins,9,1,8,RegSsn
2019,99,32,Leftover,Dolphins,10,2,9,RegSsn
2019,99,32,Leftover,Dolphins,11,2,10,RegSsn
2019,99,32,Leftover,Dolphins,12,2,11,RegSsn
2019,99,32,Leftover,Dolphins,13,3,12,RegSsn
2019,99,32,Leftover,Dolphins,14,3,13,RegSsn
2019,99,32,Leftover,Dolphins,15,3,14,RegSsn
2019,99,32,Leftover,Dolphins,16,4,15,RegSsn
2019,99,32,Leftover,Dolphins,17,5,16,RegSsn
2020,1,1,Mike,Patriots,1,1,1,RegSsn
2020,1,1,Mike,Patriots,2,1,2,RegSsn
2020,1,1,Mike,Patriots,3,2,3,RegSsn
2020,1,1,Mike,Patriots,4,2,4,RegSsn
2020,1,1,Mike,Patriots,5,2,4,Bye Week
2020,1,1,Mike,Patriots,6,2,5,RegSsn
2020,1,1,Mike,Patriots,7,2,6,RegSsn
2020,1,1,Mike,Patriots,8,2,7,RegSsn
2020,1,1,Mike,Patriots,9,3,8,RegSsn
2020,1,1,Mike,Patriots,10,4,9,RegSsn
2020,1,1,Mike,Patriots,11,4,10,RegSsn
2020,1,1,Mike,Patriots,12,5,11,RegSsn
2020,1,1,Mike,Patriots,13,6,12,RegSsn
2020,1,1,Mike,Patriots,14,6,13,RegSsn
2020,1,1,Mike,Patriots,15,6,14,RegSsn
2020,1,1,Mike,Patriots,16,6,15,RegSsn
2020,1,1,Mike,Patriots,17,7,16,RegSsn
2020,1,2,Alex,Chiefs,1,1,1,RegSsn
2020,1,2,Alex,Chiefs,2,2,2,RegSsn
2020,1,2,Alex,Chiefs,3,3,3,RegSsn
2020,1,2,Alex,Chiefs,4,4,4,RegSsn
2020,1,2,Alex,Chiefs,5,4,5,RegSsn
2020,1,2,Alex,Chiefs,6,5,6,RegSsn
2020,1,2,Alex,Chiefs,7,6,7,RegSsn
2020,1,2,Alex,Chiefs,8,7,8,RegSsn
2020,1,2,Alex,Chiefs,10,8,9,Bye Week
2020,1,2,Alex,Chiefs,9,8,9,RegSsn
2020,1,2,Alex,Chiefs,11,9,10,RegSsn
2020,1,2,Alex,Chiefs,12,10,11,RegSsn
2020,1,2,Alex,Chiefs,13,11,12,RegSsn
2020,1,2,Alex,Chiefs,14,12,13,RegSsn
2020,1,2,Alex,Chiefs,15,13,14,RegSsn
2020,1,2,Alex,Chiefs,16,14,15,RegSsn
2020,1,2,Alex,Chiefs,17,14,16,RegSsn
2020,1,2,Alex,Chiefs,Division,15,17,Playoffs
2020,1,2,Alex,Chiefs,Conf. Champ.,16,18,Playoffs
2020,1,2,Alex,Chiefs,SuperBowl,16,19,Playoffs
2020,1,3,Brandon,Ravens,1,1,1,RegSsn
2020,1,3,Brandon,Ravens,2,2,2,RegSsn
2020,1,3,Brandon,Ravens,3,2,3,RegSsn
2020,1,3,Brandon,Ravens,4,3,4,RegSsn
2020,1,3,Brandon,Ravens,5,4,5,RegSsn
2020,1,3,Brandon,Ravens,6,5,6,RegSsn
2020,1,3,Brandon,Ravens,7,5,6,Bye Week
2020,1,3,Brandon,Ravens,8,5,7,RegSsn
2020,1,3,Brandon,Ravens,9,6,8,RegSsn
2020,1,3,Brandon,Ravens,10,6,9,RegSsn
2020,1,3,Brandon,Ravens,11,6,10,RegSsn
2020,1,3,Brandon,Ravens,12,6,11,RegSsn
2020,1,3,Brandon,Ravens,13,7,12,RegSsn
2020,1,3,Brandon,Ravens,14,8,13,RegSsn
2020,1,3,Brandon,Ravens,15,9,14,RegSsn
2020,1,3,Brandon,Ravens,16,10,15,RegSsn
2020,1,3,Brandon,Ravens,17,11,16,RegSsn
2020,1,3,Brandon,Ravens,Wild Card,12,17,Playoffs
2020,1,3,Brandon,Ravens,Division,12,18,Playoffs
2020,1,4,Dan,Cowboys,1,0,1,RegSsn
2020,1,4,Dan,Cowboys,2,1,2,RegSsn
2020,1,4,Dan,Cowboys,3,1,3,RegSsn
2020,1,4,Dan,Cowboys,4,1,4,RegSsn
2020,1,4,Dan,Cowboys,5,2,5,RegSsn
2020,1,4,Dan,Cowboys,6,2,6,RegSsn
2020,1,4,Dan,Cowboys,7,2,7,RegSsn
2020,1,4,Dan,Cowboys,8,2,8,RegSsn
2020,1,4,Dan,Cowboys,10,2,9,Bye Week
2020,1,4,Dan,Cowboys,9,2,9,RegSsn
2020,1,4,Dan,Cowboys,11,3,10,RegSsn
2020,1,4,Dan,Cowboys,12,3,11,RegSsn
2020,1,4,Dan,Cowboys,13,3,12,RegSsn
2020,1,4,Dan,Cowboys,14,4,13,RegSsn
2020,1,4,Dan,Cowboys,15,5,14,RegSsn
2020,1,4,Dan,Cowboys,16,6,15,RegSsn
2020,1,4,Dan,Cowboys,17,6,16,RegSsn
2020,1,5,JP,Buccaneers,1,0,1,RegSsn
2020,1,5,JP,Buccaneers,2,1,2,RegSsn
2020,1,5,JP,Buccaneers,3,2,3,RegSsn
2020,1,5,JP,Buccaneers,4,3,4,RegSsn
2020,1,5,JP,Buccaneers,5,3,5,RegSsn
2020,1,5,JP,Buccaneers,6,4,6,RegSsn
2020,1,5,JP,Buccaneers,7,5,7,RegSsn
2020,1,5,JP,Buccaneers,8,6,8,RegSsn
2020,1,5,JP,Buccaneers,9,6,9,RegSsn
2020,1,5,JP,Buccaneers,10,7,10,RegSsn
2020,1,5,JP,Buccaneers,11,7,11,RegSsn
2020,1,5,JP,Buccaneers,12,7,12,RegSsn
2020,1,5,JP,Buccaneers,13,7,12,Bye Week
2020,1,5,JP,Buccaneers,14,8,13,RegSsn
2020,1,5,JP,Buccaneers,15,9,14,RegSsn
2020,1,5,JP,Buccaneers,16,10,15,RegSsn
2020,1,5,JP,Buccaneers,17,11,16,RegSsn
2020,1,5,JP,Buccaneers,Wild Card,12,17,Playoffs
2020,1,5,JP,Buccaneers,Division,13,18,Playoffs
2020,1,5,JP,Buccaneers,Conf. Champ.,14,19,Playoffs
2020,1,5,JP,Buccaneers,SuperBowl,15,20,Playoffs
2020,1,6,Jackson,49ers,1,0,1,RegSsn
2020,1,6,Jackson,49ers,2,1,2,RegSsn
2020,1,6,Jackson,49ers,3,2,3,RegSsn
2020,1,6,Jackson,49ers,4,2,4,RegSsn
2020,1,6,Jackson,49ers,5,2,5,RegSsn
2020,1,6,Jackson,49ers,6,3,6,RegSsn
2020,1,6,Jackson,49ers,7,4,7,RegSsn
2020,1,6,Jackson,49ers,8,4,8,RegSsn
2020,1,6,Jackson,49ers,9,4,9,RegSsn
2020,1,6,Jackson,49ers,10,4,10,RegSsn
2020,1,6,Jackson,49ers,11,4,10,Bye Week
2020,1,6,Jackson,49ers,12,5,11,RegSsn
2020,1,6,Jackson,49ers,13,5,12,RegSsn
2020,1,6,Jackson,49ers,14,5,13,RegSsn
2020,1,6,Jackson,49ers,15,5,14,RegSsn
2020,1,6,Jackson,49ers,16,6,15,RegSsn
2020,1,6,Jackson,49ers,17,6,16,RegSsn
2020,1,7,Jordan,Saints,1,1,1,RegSsn
2020,1,7,Jordan,Saints,2,1,2,RegSsn
2020,1,7,Jordan,Saints,3,1,3,RegSsn
2020,1,7,Jordan,Saints,4,2,4,RegSsn
2020,1,7,Jordan,Saints,5,3,5,RegSsn
2020,1,7,Jordan,Saints,6,3,5,Bye Week
2020,1,7,Jordan,Saints,7,4,6,RegSsn
2020,1,7,Jordan,Saints,8,5,7,RegSsn
2020,1,7,Jordan,Saints,9,6,8,RegSsn
2020,1,7,Jordan,Saints,10,7,9,RegSsn
2020,1,7,Jordan,Saints,11,8,10,RegSsn
2020,1,7,Jordan,Saints,12,9,11,RegSsn
2020,1,7,Jordan,Saints,13,10,12,RegSsn
2020,1,7,Jordan,Saints,14,10,13,RegSsn
2020,1,7,Jordan,Saints,15,10,14,RegSsn
2020,1,7,Jordan,Saints,16,11,15,RegSsn
2020,1,7,Jordan,Saints,17,12,16,RegSsn
2020,1,7,Jordan,Saints,Wild Card,13,17,Playoffs
2020,1,7,Jordan,Saints,Division,13,18,Playoffs
2020,2,8,Jordan,Packers,1,1,1,RegSsn
2020,2,8,Jordan,Packers,2,2,2,RegSsn
2020,2,8,Jordan,Packers,3,3,3,RegSsn
2020,2,8,Jordan,Packers,4,4,4,RegSsn
2020,2,8,Jordan,Packers,5,4,4,Bye Week
2020,2,8,Jordan,Packers,6,4,5,RegSsn
2020,2,8,Jordan,Packers,7,5,6,RegSsn
2020,2,8,Jordan,Packers,8,5,7,RegSsn
2020,2,8,Jordan,Packers,9,6,8,RegSsn
2020,2,8,Jordan,Packers,10,7,9,RegSsn
2020,2,8,Jordan,Packers,11,7,10,RegSsn
2020,2,8,Jordan,Packers,12,8,11,RegSsn
2020,2,8,Jordan,Packers,13,9,12,RegSsn
2020,2,8,Jordan,Packers,14,10,13,RegSsn
2020,2,8,Jordan,Packers,15,11,14,RegSsn
2020,2,8,Jordan,Packers,16,12,15,RegSsn
2020,2,8,Jordan,Packers,17,13,16,RegSsn
2020,2,8,Jordan,Packers,Division,14,17,Playoffs
2020,2,8,Jordan,Packers,Conf. Champ.,14,18,Playoffs
2020,2,9,Jackson,Bills,1,1,1,RegSsn
2020,2,9,Jackson,Bills,2,2,2,RegSsn
2020,2,9,Jackson,Bills,3,3,3,RegSsn
2020,2,9,Jackson,Bills,4,4,4,RegSsn
2020,2,9,Jackson,Bills,5,4,5,RegSsn
2020,2,9,Jackson,Bills,6,4,6,RegSsn
2020,2,9,Jackson,Bills,7,5,7,RegSsn
2020,2,9,Jackson,Bills,8,6,8,RegSsn
2020,2,9,Jackson,Bills,9,7,9,RegSsn
2020,2,9,Jackson,Bills,10,7,10,RegSsn
2020,2,9,Jackson,Bills,11,7,10,Bye Week
2020,2,9,Jackson,Bills,12,8,11,RegSsn
2020,2,9,Jackson,Bills,13,9,12,RegSsn
2020,2,9,Jackson,Bills,14,10,13,RegSsn
2020,2,9,Jackson,Bills,15,11,14,RegSsn
2020,2,9,Jackson,Bills,16,12,15,RegSsn
2020,2,9,Jackson,Bills,17,13,16,RegSsn
2020,2,9,Jackson,Bills,Wild Card,14,17,Playoffs
2020,2,9,Jackson,Bills,Division,15,18,Playoffs
2020,2,9,Jackson,Bills,Conf. Champ.,15,19,Playoffs
2020,2,10,JP,Steelers,1,1,1,RegSsn
2020,2,10,JP,Steelers,2,2,2,RegSsn
2020,2,10,JP,Steelers,3,3,3,RegSsn
2020,2,10,JP,Steelers,4,3,3,Bye Week
2020,2,10,JP,Steelers,5,4,4,RegSsn
2020,2,10,JP,Steelers,6,5,5,RegSsn
2020,2,10,JP,Steelers,7,6,6,RegSsn
2020,2,10,JP,Steelers,8,7,7,RegSsn
2020,2,10,JP,Steelers,9,8,8,RegSsn
2020,2,10,JP,Steelers,10,9,9,RegSsn
2020,2,10,JP,Steelers,11,10,10,RegSsn
2020,2,10,JP,Steelers,12,11,11,RegSsn
2020,2,10,JP,Steelers,13,11,12,RegSsn
2020,2,10,JP,Steelers,14,11,13,RegSsn
2020,2,10,JP,Steelers,15,11,14,RegSsn
2020,2,10,JP,Steelers,16,12,15,RegSsn
2020,2,10,JP,Steelers,17,12,16,RegSsn
2020,2,10,JP,Steelers,Wild Card,12,17,Playoffs
2020,2,11,Dan,Eagles,1,0,1,RegSsn
2020,2,11,Dan,Eagles,2,0,2,RegSsn
2020,2,11,Dan,Eagles,3,0,3,RegSsn
2020,2,11,Dan,Eagles,4,1,4,RegSsn
2020,2,11,Dan,Eagles,5,1,5,RegSsn
2020,2,11,Dan,Eagles,6,1,6,RegSsn
2020,2,11,Dan,Eagles,7,2,7,RegSsn
2020,2,11,Dan,Eagles,8,3,8,RegSsn
2020,2,11,Dan,Eagles,9,3,8,Bye Week
2020,2,11,Dan,Eagles,10,3,9,RegSsn
2020,2,11,Dan,Eagles,11,3,10,RegSsn
2020,2,11,Dan,Eagles,12,3,11,RegSsn
2020,2,11,Dan,Eagles,13,3,12,RegSsn
2020,2,11,Dan,Eagles,14,4,13,RegSsn
2020,2,11,Dan,Eagles,15,4,14,RegSsn
2020,2,11,Dan,Eagles,16,4,15,RegSsn
2020,2,11,Dan,Eagles,17,4,16,RegSsn
2020,2,12,Brandon,Vikings,1,0,1,RegSsn
2020,2,12,Brandon,Vikings,2,0,2,RegSsn
2020,2,12,Brandon,Vikings,3,0,3,RegSsn
2020,2,12,Brandon,Vikings,4,1,4,RegSsn
2020,2,12,Brandon,Vikings,5,1,5,RegSsn
2020,2,12,Brandon,Vikings,6,1,6,RegSsn
2020,2,12,Brandon,Vikings,7,1,6,Bye Week
2020,2,12,Brandon,Vikings,8,2,7,RegSsn
2020,2,12,Brandon,Vikings,9,3,8,RegSsn
2020,2,12,Brandon,Vikings,10,4,9,RegSsn
2020,2,12,Brandon,Vikings,11,4,10,RegSsn
2020,2,12,Brandon,Vikings,12,5,11,RegSsn
2020,2,12,Brandon,Vikings,13,6,12,RegSsn
2020,2,12,Brandon,Vikings,14,6,13,RegSsn
2020,2,12,Brandon,Vikings,15,6,14,RegSsn
2020,2,12,Brandon,Vikings,16,6,15,RegSsn
2020,2,12,Brandon,Vikings,17,7,16,RegSsn
2020,2,13,Alex,Seahawks,1,1,1,RegSsn
2020,2,13,Alex,Seahawks,2,2,2,RegSsn
2020,2,13,Alex,Seahawks,3,3,3,RegSsn
2020,2,13,Alex,Seahawks,4,4,4,RegSsn
2020,2,13,Alex,Seahawks,5,5,5,RegSsn
2020,2,13,Alex,Seahawks,6,5,5,Bye Week
2020,2,13,Alex,Seahawks,7,5,6,RegSsn
2020,2,13,Alex,Seahawks,8,6,7,RegSsn
2020,2,13,Alex,Seahawks,9,6,8,RegSsn
2020,2,13,Alex,Seahawks,10,6,9,RegSsn
2020,2,13,Alex,Seahawks,11,7,10,RegSsn
2020,2,13,Alex,Seahawks,12,8,11,RegSsn
2020,2,13,Alex,Seahawks,13,8,12,RegSsn
2020,2,13,Alex,Seahawks,14,9,13,RegSsn
2020,2,13,Alex,Seahawks,15,10,14,RegSsn
2020,2,13,Alex,Seahawks,16,11,15,RegSsn
2020,2,13,Alex,Seahawks,17,12,16,RegSsn
2020,2,13,Alex,Seahawks,Wild Card,12,17,Playoffs
2020,2,14,Mike,Rams,1,1,1,RegSsn
2020,2,14,Mike,Rams,2,2,2,RegSsn
2020,2,14,Mike,Rams,3,2,3,RegSsn
2020,2,14,Mike,Rams,4,3,4,RegSsn
2020,2,14,Mike,Rams,5,4,5,RegSsn
2020,2,14,Mike,Rams,6,4,6,RegSsn
2020,2,14,Mike,Rams,7,5,7,RegSsn
2020,2,14,Mike,Rams,8,5,8,RegSsn
2020,2,14,Mike,Rams,9,5,8,Bye Week
2020,2,14,Mike,Rams,10,6,9,RegSsn
2020,2,14,Mike,Rams,11,7,10,RegSsn
2020,2,14,Mike,Rams,12,7,11,RegSsn
2020,2,14,Mike,Rams,13,8,12,RegSsn
2020,2,14,Mike,Rams,14,9,13,RegSsn
2020,2,14,Mike,Rams,15,9,14,RegSsn
2020,2,14,Mike,Rams,16,9,15,RegSsn
2020,2,14,Mike,Rams,17,10,16,RegSsn
2020,2,14,Mike,Rams,Wild Card,11,17,Playoffs
2020,2,14,Mike,Rams,Division,11,18,Playoffs
2020,3,15,Mike,Titans,1,1,1,RegSsn
2020,3,15,Mike,Titans,2,2,2,RegSsn
2020,3,15,Mike,Titans,3,3,3,RegSsn
2020,3,15,Mike,Titans,4,3,3,Bye Week
2020,3,15,Mike,Titans,5,4,4,RegSsn
2020,3,15,Mike,Titans,6,5,5,RegSsn
2020,3,15,Mike,Titans,7,5,6,RegSsn
2020,3,15,Mike,Titans,8,5,7,RegSsn
2020,3,15,Mike,Titans,9,6,8,RegSsn
2020,3,15,Mike,Titans,10,6,9,RegSsn
2020,3,15,Mike,Titans,11,7,10,RegSsn
2020,3,15,Mike,Titans,12,8,11,RegSsn
2020,3,15,Mike,Titans,13,8,12,RegSsn
2020,3,15,Mike,Titans,14,9,13,RegSsn
2020,3,15,Mike,Titans,15,10,14,RegSsn
2020,3,15,Mike,Titans,16,10,15,RegSsn
2020,3,15,Mike,Titans,17,11,16,RegSsn
2020,3,15,Mike,Titans,Wild Card,11,17,Playoffs
2020,3,16,Alex,Colts,1,0,1,RegSsn
2020,3,16,Alex,Colts,2,1,2,RegSsn
2020,3,16,Alex,Colts,3,2,3,RegSsn
2020,3,16,Alex,Colts,4,3,4,RegSsn
2020,3,16,Alex,Colts,5,3,5,RegSsn
2020,3,16,Alex,Colts,6,4,6,RegSsn
2020,3,16,Alex,Colts,7,4,6,Bye Week
2020,3,16,Alex,Colts,8,5,7,RegSsn
2020,3,16,Alex,Colts,9,5,8,RegSsn
2020,3,16,Alex,Colts,10,6,9,RegSsn
2020,3,16,Alex,Colts,11,7,10,RegSsn
2020,3,16,Alex,Colts,12,7,11,RegSsn
2020,3,16,Alex,Colts,13,8,12,RegSsn
2020,3,16,Alex,Colts,14,9,13,RegSsn
2020,3,16,Alex,Colts,15,10,14,RegSsn
2020,3,16,Alex,Colts,16,10,15,RegSsn
2020,3,16,Alex,Colts,17,11,16,RegSsn
2020,3,16,Alex,Colts,Wild Card,11,17,Playoffs
2020,3,17,Brandon,Broncos,1,0,1,RegSsn
2020,3,17,Brandon,Broncos,2,0,2,RegSsn
2020,3,17,Brandon,Broncos,3,0,3,RegSsn
2020,3,17,Brandon,Broncos,4,1,4,RegSsn
2020,3,17,Brandon,Broncos,5,1,4,Bye Week
2020,3,17,Brandon,Broncos,6,2,5,RegSsn
2020,3,17,Brandon,Broncos,7,2,6,RegSsn
2020,3,17,Brandon,Broncos,8,3,7,RegSsn
2020,3,17,Brandon,Broncos,9,3,8,RegSsn
2020,3,17,Brandon,Broncos,10,3,9,RegSsn
2020,3,17,Brandon,Broncos,11,4,10,RegSsn
2020,3,17,Brandon,Broncos,12,4,11,RegSsn
2020,3,17,Brandon,Broncos,13,4,12,RegSsn
2020,3,17,Brandon,Broncos,14,5,13,RegSsn
2020,3,17,Brandon,Broncos,15,5,14,RegSsn
2020,3,17,Brandon,Broncos,16,5,15,RegSsn
2020,3,17,Brandon,Broncos,17,5,16,RegSsn
2020,3,18,Dan,Texans,1,0,1,RegSsn
2020,3,18,Dan,Texans,2,0,2,RegSsn
2020,3,18,Dan,Texans,3,0,3,RegSsn
2020,3,18,Dan,Texans,4,0,4,RegSsn
2020,3,18,Dan,Texans,5,1,5,RegSsn
2020,3,18,Dan,Texans,6,1,6,RegSsn
2020,3,18,Dan,Texans,7,1,7,RegSsn
2020,3,18,Dan,Texans,8,1,7,Bye Week
2020,3,18,Dan,Texans,9,2,8,RegSsn
2020,3,18,Dan,Texans,10,2,9,RegSsn
